angles,types,morph_sfr,sep,spiral_angles,elliptical_angles,unknown_angles,ef_angles,sf_angles,eq_angles,sq_angles,uq_angles,uf_angles,uu_angles,ef_sep,sf_sep,eq_sep,sq_sep,uu_sep,q_sep,f_sep
138.5964407131463,e,eq,0.10887284501703932,,138.5964407131463,,,,138.5964407131463,,,,,,,0.10887284501703932,,,0.10887284501703932,
9.330141397272712,e,eq,0.35235122394183577,,9.330141397272712,,,,9.330141397272712,,,,,,,0.35235122394183577,,,0.35235122394183577,
15.031566408119517,s,sq,1.449223588807827,15.031566408119517,,,,,,15.031566408119517,,,,,,,1.449223588807827,,1.449223588807827,
65.73020868923294,e,eq,0.5449762833012288,,65.73020868923294,,,,65.73020868923294,,,,,,,0.5449762833012288,,,0.5449762833012288,
52.44650262759848,e,eq,0.6734852402905948,,52.44650262759848,,,,52.44650262759848,,,,,,,0.6734852402905948,,,0.6734852402905948,
90.24848219301788,e,eq,0.09649163310097701,,90.24848219301788,,,,90.24848219301788,,,,,,,0.09649163310097701,,,0.09649163310097701,
125.91130780250361,e,eq,0.3744071735029438,,125.91130780250361,,,,125.91130780250361,,,,,,,0.3744071735029438,,,0.3744071735029438,
128.39657696580937,e,eq,1.2852711218276351,,128.39657696580937,,,,128.39657696580937,,,,,,,1.2852711218276351,,,1.2852711218276351,
130.73861928428386,e,eq,1.0670681330830927,,130.73861928428386,,,,130.73861928428386,,,,,,,1.0670681330830927,,,1.0670681330830927,
86.44390492473241,e,eq,0.987458246984311,,86.44390492473241,,,,86.44390492473241,,,,,,,0.987458246984311,,,0.987458246984311,
65.50103890822027,e,eq,0.6716647352942381,,65.50103890822027,,,,65.50103890822027,,,,,,,0.6716647352942381,,,0.6716647352942381,
20.626506851183876,s,sq,0.5796380792784397,20.626506851183876,,,,,,20.626506851183876,,,,,,,0.5796380792784397,,0.5796380792784397,
15.530515852285248,e,eq,0.9069551192258078,,15.530515852285248,,,,15.530515852285248,,,,,,,0.9069551192258078,,,0.9069551192258078,
24.34658271767705,s,sf,0.42506501811045505,24.34658271767705,,,,24.34658271767705,,,,,,,0.42506501811045505,,,,,0.42506501811045505
38.611709494723556,s,sq,0.47856746631009844,38.611709494723556,,,,,,38.611709494723556,,,,,,,0.47856746631009844,,0.47856746631009844,
107.75270536870778,e,eq,1.4088933894398272,,107.75270536870778,,,,107.75270536870778,,,,,,,1.4088933894398272,,,1.4088933894398272,
106.0573855585319,s,sf,0.8461999323080983,106.0573855585319,,,,106.0573855585319,,,,,,,0.8461999323080983,,,,,0.8461999323080983
38.73741192598814,e,eq,0.14653575612429712,,38.73741192598814,,,,38.73741192598814,,,,,,,0.14653575612429712,,,0.14653575612429712,
136.1425154670386,e,eq,0.12060112397037025,,136.1425154670386,,,,136.1425154670386,,,,,,,0.12060112397037025,,,0.12060112397037025,
94.5348771098,e,eq,0.5128588456849581,,94.5348771098,,,,94.5348771098,,,,,,,0.5128588456849581,,,0.5128588456849581,
166.3266101810225,e,eq,0.45203028029143866,,166.3266101810225,,,,166.3266101810225,,,,,,,0.45203028029143866,,,0.45203028029143866,
169.22997072260927,e,eq,0.6750153942558209,,169.22997072260927,,,,169.22997072260927,,,,,,,0.6750153942558209,,,0.6750153942558209,
168.41092493498576,e,eq,0.9691612068827856,,168.41092493498576,,,,168.41092493498576,,,,,,,0.9691612068827856,,,0.9691612068827856,
178.91722091966625,s,sq,0.4551134355890769,178.91722091966625,,,,,,178.91722091966625,,,,,,,0.4551134355890769,,0.4551134355890769,
7.695862280204096,e,eq,0.22391534143867817,,7.695862280204096,,,,7.695862280204096,,,,,,,0.22391534143867817,,,0.22391534143867817,
148.9850737291933,e,ef,0.403241116756016,,148.9850737291933,,148.9850737291933,,,,,,,0.403241116756016,,,,,,0.403241116756016
165.32972788555054,e,eq,0.2751726851664127,,165.32972788555054,,,,165.32972788555054,,,,,,,0.2751726851664127,,,0.2751726851664127,
161.26953446449653,e,eq,0.639752735555067,,161.26953446449653,,,,161.26953446449653,,,,,,,0.639752735555067,,,0.639752735555067,
150.90736060867022,e,eq,0.5427843363528854,,150.90736060867022,,,,150.90736060867022,,,,,,,0.5427843363528854,,,0.5427843363528854,
16.053452209457305,e,eq,0.5999468698275685,,16.053452209457305,,,,16.053452209457305,,,,,,,0.5999468698275685,,,0.5999468698275685,
98.10507068938159,e,eq,1.4961081943807903,,98.10507068938159,,,,98.10507068938159,,,,,,,1.4961081943807903,,,1.4961081943807903,
92.38009478338478,e,eq,1.3322523903119825,,92.38009478338478,,,,92.38009478338478,,,,,,,1.3322523903119825,,,1.3322523903119825,
